PAGOS;MONTO;COMUNA;REGION;URBANIDAD;FPAGO;TIPOBENEFICIO;COBROMARZO;FEC_NAC;FEC_DEF;FALLECIDO;SEXO;ECIVIL;NACIONALIDAD;ESTADO;NOCOBRO
1;2510;PUERTO MONTT;LOS LAGOS;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;1/03/1945;;NO;F;CASADO;C;PAGADO;0
1;1880;BUIN;METROPOLITANA;URBANO;CORREO;SAFEM;NO;8/11/1934;;NO;F;CASADO;C;CADUCADO;1
1;176096;LA LIGUA;VALPARAISO;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/04/1949;;NO;M;CASADO;C;PAGADO;0
1;174335;LA UNION;LOS RIOS;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;1/02/1938;;NO;F;CASADO;C;CADUCADO;1
1;186152;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/08/1946;;NO;F;CASADO;C;CADUCADO;1
1;301412;SANTA CRUZ;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;2/08/1946;;NO;M;;C;PAGADO;0
1;170276;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;19/05/1946;;NO;F;CASADO;C;PAGADO;0
1;7702;COPIAPO;ATACAMA;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;24/10/1947;;NO;F;;C;CADUCADO;1
1;277478;LA SERENA;COQUIMBO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;20/11/1945;;NO;M;CASADO;C;CADUCADO;1
1;1185089;SAN BERNARDO;METROPOLITANA;URBANO;AGENCIA;PREVISIONAL;NO;10/05/1950;;NO;F;CASADO;C;PAGADO;0
1;1880;LOLOL;OHIGGINS;RURAL;CORREO;SAFEM;SI;7/12/1945;;NO;M;CASADO;C;CADUCADO;1
1;4814;QUILPUE;VALPARAISO;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;18/10/1944;;NO;F;;C;PAGADO;0
1;174335;IQUIQUE;TARAPACA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;25/07/1943;;NO;F;CASADO;C;PAGADO;0
1;16404;ESTACION CENTRAL;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;1/03/1949;;NO;F;SOLTERO;C;PAGADO;0
1;176096;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;10/01/1945;28/04/2022;SI;M;SOLTERO;C;PAGADO;0
1;552032;COQUIMBO;COQUIMBO;URBANO;CORREO;PREVISIONAL;NO;24/11/1941;;NO;F;SOLTERO;C;PAGADO;0
1;185661;LA SERENA;COQUIMBO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;6/03/1936;;NO;F;SOLTERO;C;PAGADO;0
1;176096;OSORNO;LOS LAGOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/06/1943;;NO;F;SOLTERO;C;PAGADO;0
1;10607;SAN JOAQUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;11/06/1946;;NO;F;;C;PAGADO;0
1;10480;LO ESPEJO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;17/10/1945;;NO;F;SOLTERO;C;CADUCADO;1
1;7371;CERRILLOS;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;4/11/1945;;NO;F;;C;PAGADO;0
1;178576;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;31/07/1945;;NO;F;CASADO;C;PAGADO;0
1;208828;SAN RAMON;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;28/07/1953;;NO;M;SOLTERO;C;PAGADO;0
1;181969;PEÑALOLEN;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;23/10/1947;;NO;F;CASADO;C;PAGADO;0
1;14772;LAS CONDES;METROPOLITANA;URBANO;CORREO;SAFEM;NO;28/09/1949;;NO;M;CASADO;C;PAGADO;0
1;194714;RECOLETA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/01/1949;;NO;F;CASADO;C;CADUCADO;1
1;9917;LO ESPEJO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;22/12/1944;;NO;F;;C;CADUCADO;1
1;298407;COQUIMBO;COQUIMBO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/10/1941;;NO;F;SOLTERO;C;CADUCADO;1
1;10260;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;5/07/1945;;NO;F;CASADO;C;PAGADO;0
1;174335;QUINTA NORMAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;11/10/1938;;NO;M;CASADO;E;PAGADO;0
1;10646;SAN JOAQUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;4/12/1948;;NO;F;;C;PAGADO;0
1;5236;LA PINTANA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;13/08/1948;;NO;F;;C;PAGADO;0
1;10332;PEÑALOLEN;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;29/05/1947;;NO;F;;C;PAGADO;0
1;190701;EL BOSQUE;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;21/06/1945;;NO;F;CASADO;C;PAGADO;0
1;174335;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/06/1930;;NO;M;CASADO;E;CADUCADO;1
1;1874;LAS CONDES;METROPOLITANA;URBANO;CORREO;SAFEM;NO;26/06/1947;;NO;M;CASADO;C;PAGADO;0
1;5137;RECOLETA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;3/09/1946;;NO;F;CASADO;C;PAGADO;0
1;284070;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/09/1949;;NO;F;CASADO;C;PAGADO;0
1;4332;PUDAHUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;25/02/1948;;NO;F;CASADO;C;CADUCADO;1
1;202496;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;30/12/1951;;NO;M;SOLTERO;C;PAGADO;0
1;204472;PUDAHUEL;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;24/03/1950;;NO;F;CASADO;C;PAGADO;0
1;194541;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;21/09/1952;;NO;F;SOLTERO;C;PAGADO;0
2;535351;LAMPA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO BODAS DE ORO;SI;15/07/1946;;NO;F;SOLTERO;C;CADUCADO;1
1;906216;MELIPILLA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/07/1946;;NO;F;SOLTERO;C;CADUCADO;1
1;297024;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;12/11/1946;;NO;F;CASADO;C;PAGADO;0
1;296132;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;13/12/1943;;NO;F;SOLTERO;C;PAGADO;0
1;226066;QUILPUE;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;29/10/1948;;NO;M;CASADO;C;PAGADO;0
1;124008;CURICO;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;16/02/1952;;NO;M;CASADO;C;CADUCADO;1
1;10531;SAN VICENTE DE TAGUA  TAGUA;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;BONO POR HIJO;NO;5/01/1946;;NO;F;CASADO;C;PAGADO;0
1;174335;VALPARAISO;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/10/1943;;NO;F;CASADO;C;PAGADO;0
1;176096;COQUIMBO;COQUIMBO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;29/08/1942;;NO;F;CASADO;C;PAGADO;0
1;7765;SAN FELIPE;VALPARAISO;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;7/07/1948;;NO;F;CASADO;C;CADUCADO;1
1;176096;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;20/01/1944;;NO;F;SOLTERO;C;PAGADO;0
1;294878;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/11/1946;;NO;F;CASADO;C;PAGADO;0
1;7550;PANGUIPULLI;LOS RIOS;SEMIURBANO;RURAL;BONO POR HIJO;NO;5/12/1946;;NO;F;CASADO;C;CADUCADO;1
1;9505;SAN CARLOS;ÑUBLE;URBANO;CORREO;SAFEM;NO;5/10/1946;;NO;M;SOLTERO;C;CADUCADO;1
1;176096;SAN JOSE DE MAIPO;METROPOLITANA;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;4/03/1945;;NO;M;CASADO;C;CADUCADO;1
1;181881;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;4/11/1946;;NO;F;CASADO;C;PAGADO;0
1;200382;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/01/1946;;NO;M;CASADO;C;CADUCADO;1
1;13677;QUILLOTA;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;22/02/1951;;NO;F;SOLTERO;C;PAGADO;0
1;174335;ANCUD;LOS LAGOS;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;13/07/1942;;NO;F;SOLTERO;C;PAGADO;0
1;194405;CURICO;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;15/08/1942;;NO;M;DIVORCIADO;C;PAGADO;0
1;19177;PEDRO AGUIRRE CERDA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;19/02/1944;;NO;F;CASADO;C;PAGADO;0
1;298407;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;17/08/1941;;NO;F;CASADO;C;PAGADO;0
1;1880;MULCHEN;BIO-BIO;SEMIURBANO;CORREO;SAFEM;SI;1/03/1951;;NO;M;CASADO;C;CADUCADO;1
1;176096;COCHAMO;LOS LAGOS;RURAL;RURAL;PENSION BASICA SOLIDARIA;SI;25/10/1946;;NO;M;CASADO;C;PAGADO;0
1;10285;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;20/09/1948;;NO;F;CASADO;C;PAGADO;0
1;174335;PADRE LAS CASAS;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/06/1935;;NO;F;SOLTERO;C;PAGADO;0
1;94173;EL CARMEN;ÑUBLE;RURAL;PLAZA DE PAGO;PREVISIONAL;SI;29/01/1948;;NO;F;SOLTERO;C;PAGADO;0
1;69524;TALCA;MAULE;URBANO;CORREO;PREVISIONAL;SI;24/10/1940;;NO;F;CASADO;C;PAGADO;0
1;176096;SAN RAMON;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/06/1947;;NO;F;CASADO;C;CADUCADO;1
1;174335;CURICO;MAULE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;10/04/1946;;NO;M;CASADO;C;PAGADO;0
1;14772;HUECHURABA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;29/07/1949;;NO;M;CASADO;C;PAGADO;0
1;7462;LA CISTERNA;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;11/12/1948;;NO;F;CASADO;C;CADUCADO;1
1;1000;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;15/07/1932;;NO;F;CASADO;C;PAGADO;0
1;7856;CURICO;MAULE;URBANO;CORREO;SAFEM;SI;12/11/1948;;NO;M;CASADO;C;PAGADO;0
1;174335;SAN FERNANDO;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;15/12/1947;;NO;M;CASADO;C;PAGADO;0
1;176096;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;14/05/1943;;NO;F;CASADO;C;PAGADO;0
1;170276;CASTRO;LOS LAGOS;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;27/11/1943;;NO;F;CASADO;C;PAGADO;0
1;174335;PANGUIPULLI;LOS RIOS;SEMIURBANO;RURAL;PENSION BASICA SOLIDARIA;NO;10/10/1938;;NO;F;CASADO;C;PAGADO;0
1;248847;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;20/06/1945;;NO;F;CASADO;C;PAGADO;0
1;174335;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/03/1944;;NO;F;CASADO;C;PAGADO;0
1;182867;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;19/08/1951;;NO;M;CASADO;C;PAGADO;0
1;263533;SAN FERNANDO;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/01/1945;;NO;F;;C;PAGADO;0
1;174335;SANTA CRUZ;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/01/1942;;NO;F;CASADO;C;PAGADO;0
1;144391;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/05/1945;;NO;F;SOLTERO;C;PAGADO;0
1;12774141;VALDIVIA;LOS RIOS;URBANO;AGENCIA;PREVISIONAL;NO;16/09/1948;;NO;M;CASADO;C;PAGADO;0
1;245983;ARICA;ARICA;URBANO;AGENCIA;PREVISIONAL;SI;22/12/1946;;NO;F;CASADO;C;CADUCADO;1
1;183129;DALCAHUE;LOS LAGOS;RURAL;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;25/04/1944;;NO;F;CASADO;C;CADUCADO;1
1;10523;LOS ANGELES;BIO-BIO;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;1/08/1940;;NO;F;;C;PAGADO;0
1;13832;ISLA DE MAIPO;METROPOLITANA;SEMIURBANO;RURAL;SUF;SI;30/04/1949;;NO;M;DIVORCIADO;C;PAGADO;0
1;1861;OVALLE;COQUIMBO;URBANO;CORREO;SAFEM;NO;20/06/1950;;NO;F;CASADO;C;CADUCADO;1
1;193255;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;23/03/1932;;NO;F;;C;PAGADO;0
1;4074;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;13/02/1952;;NO;M;CASADO;C;CADUCADO;1
1;176096;CORONEL;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;21/05/1951;;NO;F;SOLTERO;C;PAGADO;0
1;174335;SAN RAMON;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;3/02/1946;;NO;M;SOLTERO;C;PAGADO;0
1;566958;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;30/03/1953;;NO;F;SOLTERO;C;PAGADO;0
1;137152;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/09/1952;;NO;F;CASADO;C;CADUCADO;1
1;12946384;VIÑA DEL MAR;VALPARAISO;URBANO;AGENCIA;PREVISIONAL;NO;2/12/1946;;NO;M;CASADO;C;PAGADO;0
1;176096;LONQUIMAY;LA ARAUCANIA;RURAL;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;18/06/1939;;NO;M;CASADO;C;PAGADO;0
1;176096;PICHILEMU;OHIGGINS;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;10/05/1942;;NO;M;SOLTERO;C;PAGADO;0
1;155374;CAUQUENES;MAULE;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;22/01/1939;;NO;F;SOLTERO;C;PAGADO;0
1;176096;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;20/12/1945;;NO;F;SOLTERO;C;CADUCADO;1
1;20196;QUILLOTA;VALPARAISO;URBANO;CORREO;SAFEM;NO;5/01/1951;;NO;M;CASADO;C;CADUCADO;1
1;184621;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;23/03/1946;;NO;F;CASADO;C;PAGADO;0
1;183683;ARICA;ARICA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/12/1948;;NO;F;CASADO;C;PAGADO;0
1;10056;RENGO;OHIGGINS;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;14/10/1946;;NO;F;CASADO;C;CADUCADO;1
1;267368;ANTOFAGASTA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/05/1943;;NO;F;CASADO;C;PAGADO;0
1;171600;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/10/1950;;NO;M;CASADO;C;PAGADO;0
1;174335;CERRO NAVIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;17/01/1944;;NO;F;SOLTERO;C;PAGADO;0
1;301414;QUILLOTA;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;31/12/1931;;NO;F;SOLTERO;C;CADUCADO;1
1;176998;PADRE HURTADO;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO BODAS DE ORO;NO;14/02/1951;;NO;F;CASADO;C;PAGADO;0
1;3472;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/12/1945;;NO;F;CASADO;C;CADUCADO;1
1;174335;SAN FERNANDO;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;1/02/1942;;NO;F;CASADO;C;PAGADO;0
1;174335;RANCAGUA;OHIGGINS;URBANO;RURAL;PENSION BASICA SOLIDARIA;SI;28/06/1940;;NO;F;SOLTERO;C;CADUCADO;1
1;176870;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;5/01/1950;;NO;F;SOLTERO;C;PAGADO;0
1;176096;PANGUIPULLI;LOS RIOS;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;13/04/1935;;NO;F;SOLTERO;C;PAGADO;0
1;176096;OVALLE;COQUIMBO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;15/06/1937;;NO;F;SOLTERO;C;PAGADO;0
1;296916;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;10/01/1945;;NO;F;;C;PAGADO;0
1;176096;PUERTO MONTT;LOS LAGOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;12/12/1943;;NO;F;SOLTERO;C;PAGADO;0
1;375204;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;20/06/1947;;NO;M;CASADO;C;PAGADO;0
1;174335;PUDAHUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;20/11/1942;;NO;F;CASADO;C;CADUCADO;1
1;176096;FREIRINA;ATACAMA;RURAL;SUCURSAL BECH;PENSION BASICA SOLIDARIA;SI;22/09/1944;;NO;M;SOLTERO;C;PAGADO;0
1;8317;FREIRINA;ATACAMA;RURAL;SUCURSAL BECH;BONO POR HIJO;NO;7/05/1944;;NO;F;CASADO;C;CADUCADO;1
1;174335;CUNCO;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/06/1942;;NO;F;;C;PAGADO;0
1;183749;SAN JOAQUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;18/04/1949;;NO;F;CASADO;C;PAGADO;0
1;183071;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/06/1943;;NO;F;SOLTERO;C;PAGADO;0
1;157881;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;30/05/1950;;NO;F;CASADO;C;PAGADO;0
1;171600;CALAMA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/06/1945;;NO;F;CASADO;C;CADUCADO;1
1;49184;SAN PEDRO DE LA PAZ;BIO-BIO;URBANO;PLAZA DE PAGO;BONO MARZO PERMANENTE;NO;22/09/1952;;NO;M;CASADO;C;CADUCADO;1
1;4074;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;1/06/1956;;NO;F;CASADO;C;CADUCADO;1
1;298084;PICHIDEGUA;OHIGGINS;SEMIURBANO;SUCURSAL BECH;PREVISIONAL;NO;23/11/1938;;NO;F;CASADO;C;PAGADO;0
1;183092;RENGO;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;13/09/1935;;NO;F;CASADO;C;CADUCADO;1
1;174335;SAN CLEMENTE;MAULE;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;26/01/1942;;NO;F;CASADO;C;PAGADO;0
1;194740;VALPARAISO;VALPARAISO;URBANO;CORREO;PREVISIONAL;NO;4/07/1951;;NO;F;CASADO;C;PAGADO;0
1;24136;VALPARAISO;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;21/08/1951;;NO;F;CASADO;C;PAGADO;0
1;283521;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;13/08/1943;;NO;F;CASADO;C;PAGADO;0
1;183093;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;7/09/1944;;NO;F;CASADO;C;PAGADO;0
1;3592;PUCON;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;17/07/1949;;NO;F;SOLTERO;C;PAGADO;0
2;399938;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/10/1950;;NO;F;CASADO;C;PAGADO;0
1;298409;EL CARMEN;ÑUBLE;RURAL;PLAZA DE PAGO;PREVISIONAL;NO;27/03/1927;;NO;F;;C;CADUCADO;1
1;192209;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;18/03/1946;;NO;F;SOLTERO;C;PAGADO;0
1;176096;PITRUFQUEN;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;26/12/1945;;NO;M;SOLTERO;C;PAGADO;0
1;176096;CARAHUE;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;20/11/1932;;NO;F;SOLTERO;C;PAGADO;0
1;177039;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/02/1950;;NO;F;CASADO;C;PAGADO;0
1;169893;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;PREVISIONAL;NO;5/08/1943;;NO;F;;C;PAGADO;0
1;183136;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;1/07/1948;;NO;F;CASADO;C;PAGADO;0
1;42436;CONCEPCION;BIO-BIO;URBANO;CORREO;SAFEM;NO;7/07/1948;;NO;M;CASADO;C;CADUCADO;1
1;298407;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;12/03/1942;;NO;F;CASADO;C;PAGADO;0
1;298408;HUALQUI;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;14/12/1936;;NO;F;SOLTERO;C;PAGADO;0
1;186532;RAUCO;MAULE;RURAL;RURAL;PENSION BASICA SOLIDARIA;SI;10/09/1945;;NO;F;CASADO;C;PAGADO;0
1;145063;LOS ANDES;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;7/11/1950;;NO;F;CASADO;C;PAGADO;0
1;11045;PENCO;BIO-BIO;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;5/08/1951;;NO;F;CASADO;C;CADUCADO;1
1;253930;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;4/06/1947;;NO;M;CASADO;C;PAGADO;0
1;176998;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;BONO BODAS DE ORO;NO;27/11/1946;;NO;M;CASADO;C;PAGADO;0
1;393969;ESTACION CENTRAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;22/01/1946;;NO;F;CASADO;C;PAGADO;0
1;174335;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;1/03/1936;;NO;F;CASADO;C;CADUCADO;1
1;189204;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;1/01/1946;;NO;F;SOLTERO;C;PAGADO;0
1;179857;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/01/1950;;NO;F;CASADO;C;CADUCADO;1
1;186426;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;6/05/1945;;NO;F;CASADO;C;PAGADO;0
1;174335;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/10/1942;;NO;M;SOLTERO;C;PAGADO;0
1;176096;VALPARAISO;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;16/05/1947;;NO;M;SOLTERO;C;PAGADO;0
1;545486;ARICA;ARICA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;18/02/1951;;NO;F;CASADO;C;CADUCADO;1
1;176096;CURICO;MAULE;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/11/1946;;NO;M;CASADO;C;PAGADO;0
1;181270;LA REINA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/01/1945;;NO;F;CASADO;C;PAGADO;0
1;171596;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;22/10/1948;;NO;F;CASADO;C;PAGADO;0
1;15242;PAINE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;1/06/1948;;NO;M;CASADO;C;PAGADO;0
1;174335;PUERTO SAAVEDRA;LA ARAUCANIA;RURAL;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;24/08/1932;;NO;F;SOLTERO;C;PAGADO;0
1;25269;CABRERO;BIO-BIO;SEMIURBANO;CORREO;SAFEM;NO;6/12/1943;;NO;F;SOLTERO;C;CADUCADO;1
1;176096;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;26/10/1947;;NO;F;SOLTERO;C;CADUCADO;1
